Australia,Brazil,China,Germany,India,South Africa,United States
23925.6709,152379.3686,1669959.916,70977.06789,1234632.004,113109.6857,579539.5652
24833.36157,153949.1768,1680698.347,69121.58693,1216075.27,112679.2449,576408.597
26670.95088,155213.9425,1707481.226,67689.16895,1202618.98,113027.2825,573436.3351
29077.49929,156262.866,1713176.415,67927.19866,1185784.967,114258.6298,575953.3607
32020.27424,159649.125,1709529.021,69696.06831,1152854.43,114342.9465,589421.118
33912.28044,168622.4726,1702656.916,74406.69445,1133102.582,114544.9276,620342.3871
34327.99652,178741.313,1634697.667,75527.79621,1128216.735,115049.3119,639342.5888
33668.11663,181688.5139,1605964.547,73420.05221,1105428.025,118701.5973,635961.0318
32342.64993,181425.7473,1651620.589,70179.39581,1052860.789,115148.4921,625146.7318
30331.17119,180008.5153,1665850.304,68337.84534,1019601.151,106272.5391,604118.1527
28500.6127,174623.4253,1627978.187,67678.26683,980408.1394,100637.5252,575542.6734
27323.84358,166950.4096,1540921.419,63409.47955,939330.4088,95906.36762,547874.8826
25965.56245,160403.7282,1428507.046,60238.17277,897038.1144,93531.75291,528079.7574
24642.26875,155852.2662,1378420.492,57383.93611,867617.7024,92442.50533,518270.5969
23789.60287,153094.5078,1329832.977,56438.78251,852272.1702,91082.72274,515280.2369
23734.90228,152546.0078,1289395.028,56247.99534,851829.4709,92012.80656,516522.0438
24330.46312,152122.2364,1259255.605,58222.49116,872403.327,94161.5938,528615.739
25582.69334,154771.2755,1249011.395,64024.23822,933685.6206,97954.02074,559466.008
26808.97638,168921.3649,1276056.71,74858.82976,1004111.843,102205.5652,613384.3707
27270.38095,185470.8908,1320435.428,83695.00138,1094397.438,106904.9377,648494.6497
26810.48873,193960.6108,1402326.129,87210.93642,1161219.515,112396.8931,654402.9774
25565.07869,198791.6583,1536596.012,87422.01365,1207860.809,114193.735,651310.9897
24737.80249,199049.9731,1619236.89,87838.11139,1243369.743,115038.9493,649015.3176
24464.366,195103.0411,1676902.619,88867.15078,1241947.625,115704.4533,645525.1721
