Australia,Brazil,China,India,South Africa,United States
21542.94437,69230.742,632118.761,169414.77,52594.264,419833
19992.55406,71698.663,665773.7945,176715.97,52533.863,428516
17923.99339,73321.347,721299.2207,183262.99,51667.357,435752
16497.12455,73581.5,754038.8896,187105.97,51646.085,444772
16087.8523,72534.246,777328.1839,187271.32,50875.514,454310
15789.79569,75542.92,762947.7043,185324.13,50724.289,462681
17038.5627,77611.96,764401.1957,181652.52,50363.481,470209
18958.07313,78053.592,775792.376,182643.47,51046.197,475722
21986.35243,77696.69,779134.424,182523.38,52883.967,479623
24839.31767,74870.445,778761.5321,179544.03,54340.788,480151
27665.30661,76474.518,778491.8487,177149.39,55156.062,480163
28792.37153,77927.077,752757.2911,181664.86,57533.741,478211
28294.68815,76516.176,741969.653,177168.86,58063.205,462341
27036.58021,76337.92,757688.8624,167696.47,53963.223,439983
25868.62933,73811.367,761494.278,162414.53,49737.724,413653
24925.67987,69874.354,746714.6888,161773.37,46089.977,388213
24285.84836,66034.324,713125.5548,162443.33,43313.449,368303
23301.00766,62807.644,666748.5772,160426.47,42612.787,355061
22236.83217,60419.741,646913.373,156318.36,41850.699,346358
21607.28205,59384.472,627848.1223,153648.13,41740.556,342168
21145.87465,59109.928,614041.2768,151224.79,42115.899,345510
21203.23313,58664.946,606136.9677,151725.14,44873.671,360006
21527.01822,59920.546,609149.1633,155520.51,50296.963,385112
21271.29686,65084.232,632100.1198,159940.59,52650.167,407744
20000.37115,69529.484,672503.4371,164654.62,52331.839,419110
18730.55605,71862.462,677130.488,170128.63,53205.089,428173
17412.94765,73740.806,695281.2697,175910.39,53196.825,437242
16762.54736,73798.724,716202.0321,180079.26,52815.603,447131
16745.33871,72839.419,734324.8874,180071.73,52029.254,458820
16978.42406,75689.742,716008.8287,177367.41,51288.047,467517
17754.68488,77775.63,696459.4856,174152.99,50279.828,477339
19880.01655,78060.499,702331.1964,173127.08,50272.127,482500
22742.5384,77383.788,709943.7984,172652,51129.099,488215
25922.79353,74236.562,724679.5632,170134.62,52088.529,487632
28828.48006,75661.106,758383.5613,169488.01,52665.57,486412
30048.93751,77006.073,781695.1027,173528.04,54890.233,483786
29571.55656,75722.363,791372.9368,169612.09,56037.944,468420
27967.83644,75567.037,772696.576,162115.53,52845.246,445756
26291.19638,73620.846,757246.1323,158122.03,49486.372,418728
24973.60763,69401.231,734184.2487,157252.89,46272.512,392078
24181.75434,65442.568,696066.4455,156804.08,43937.972,371461
23379.97356,62075.134,666283.318,153793.32,42430.901,357443
22445.41106,60068.519,646462.0305,151010.68,41115.638,348461
21862.06578,58875.021,627430.8257,148248.72,40608.026,344564
21939.31815,58686.929,613657.6261,146137.97,40566.796,347692
23019.71161,58353.921,605732.1531,147205.31,41794.368,362182
25189.37497,59509.379,608487.7131,151800.49,43409.935,388290
26584.05833,64337.116,630933.1346,158123.19,45222.834,410240
25239.30045,68835.9,671180.91,164506.33,47160.332,423090
22698.18745,71324.255,675795.648,171786.15,48579.496,432284
20738.57548,73019.203,693863.9624,179289.24,49356.039,443380
19610.83405,73225.374,714580.8943,181998.96,48959.213,455120
19463.38194,72112.859,732763.6869,181709.67,48777.905,467023
19863.60741,75010.775,714962.7288,179133.61,48598.128,478141
20429.19646,76990.47,694990.1231,175347.35,47339.059,486881
21510.16165,77547.289,700729.7512,174893.96,47206.978,492288
24442.22592,77223.954,708227.2226,173838.76,47326.085,494397
28041.78183,74335.389,722733.8286,172471.87,48293.563,492997
30992.04304,75762.288,756409.2968,171049.04,48964.705,491192
31764.26808,77088.329,779696.7264,173913.4,52329.618,488695
31227.05203,75397.467,789462.2679,169245.63,53653.824,472734
29617.19776,75248.45,770871.163,161410.68,50797.657,448961
27759.23525,72841.273,755359.498,156527.41,47679.607,423858
26434.64607,69075.008,732283.574,154485.94,45000.437,399438
25704.16841,65194.128,694492.5125,156851.78,42817.46,377324
24645.12061,61953.069,668204.8032,156471.36,40704.524,363126
23509.0054,59657.559,647934.4583,153472.44,40036.178,353357
22704.69889,58650.9,628160.895,150559.05,39730.019,348580
22566.12236,58482.26,612105.1849,148552,39889.357,350633
23460.12532,58098.705,600282.6363,149193.42,40504.652,363106
25359.92817,59398.813,596508.2289,153564.92,41654.04,387581
26372.53032,64147.491,608908.9977,160338.02,44249.174,410067
25010.96799,68737.499,628366.3634,166718.97,47229.47,424906
22827.41611,71142.566,661786.4397,173149.69,49092.231,435907
20588.19631,73069.28,717449.776,179231.07,49984.426,446193
18656.08933,73292.216,750379.5285,182623.36,50011.93,455629
18535.92932,72160.035,774080.4492,182553.2,49711.153,463766
19076.65356,75054.495,759881.1647,180200,49087.653,470396
19906.55095,76924.832,760783.23,177640.93,48098.064,473712
22481.21198,77026.201,772262.6473,176225.84,47157.927,471122
25465.90434,75724.898,775714.8868,174392.58,48113.702,469091
28694.33138,73199.43,775367.2973,169585.91,49683.685,464920
31034.80151,75251.639,775634.2584,166007.35,51411.663,462150
32042.41406,76497.255,750003.7294,167320.62,54974.053,457788
31590.9002,74427.127,738982.7932,163071.35,55699.071,442557
29942.19383,73636.271,754725.907,156243.94,52432.102,424607
28009.82174,71427.603,758701.8015,153148.81,48533.35,403465
26512.16533,68577.606,743825.9558,153521.41,45554.113,380959
25591.65944,65071.703,710133.7044,153557.41,43335.304,362389
24665.00996,62008.826,661900.9807,151719.31,41859.782,349195
23565.38917,59790.061,641686.4089,148146.04,41046.657,339703
22850.32776,58671.98,622053.1982,145597.38,40688.525,334273
22695.77718,58304.46,606090.6408,143350.81,41503.329,333191
23566.88143,57110.044,594463.8249,144148.44,44087.944,337981
25631.7058,56695.206,591031.3072,148920.68,50194.579,348572
27024.76131,59131.754,604127.9035,159129.14,53006.725,361416
25297.93048,61863.858,623925.0426,168156.58,52545.134,375787
22717.01449,63633.269,656734.4929,177097.4,53645.318,390662
20566.08588,64911.922,711142.8941,187713.94,54191.982,401834
19525.51484,65170.177,744099.2135,192796.3,54290.77,409123
19509.69678,64696.139,767544.3359,193419.13,54526.496,412396
19869.49408,65113.6,754561.5172,191564.82,54250.958,413232
20528.65662,65583.087,756191.1835,187528.28,53158.986,414297
21967.61798,65783.983,766197.7742,187730.01,53394.419,415126
25020.60288,66018.006,769181.7031,187927.5,55124.449,417286
28592.63403,67313.841,768698.0289,184753.19,56831.694,419747
31391.71577,72551.96,768823.5857,182101.63,58539.535,424898
32472.11628,74164.469,744361.0667,183962.06,59436.665,425579
32254.13602,71785.351,732944.6042,179604.24,58953.399,416626
30711.24795,69216.675,749200.4897,170517.27,55222.756,403040
28617.64672,66501.204,753241.3648,166693.41,50885.985,385866
26976.33326,63497.331,738051.0822,164691.82,46922.155,367658
26113.31838,60196.567,703611.1902,164515.86,44568.085,352203
25157.58376,57336.719,669086.8339,161507.27,43361.578,341058
24095.6076,55338.253,647315.7251,158633.33,42679.346,333411
23239.31483,53877.3,626099.9528,155378.65,42280.692,329389
23172.55568,53066.807,608802.8131,153205.37,42850.509,328752
24092.76545,51075.193,596113.5263,154044.25,45509.124,331441
26303.61356,49422.499,592056.2764,159563.31,51871.29,339241
28193.41562,50117.164,605118.2987,170300.16,53833.68,351045
27450.86995,51730.287,625756.9052,178227.86,52739.303,364879
25111.27833,53352.502,662848.7868,184834.51,54315.566,380170
23827.0902,54732.693,723318.8086,192748.03,54081.852,391759
22897.88739,55844.201,758724.1479,196160.94,54114.83,400098
22493.29872,56092.275,783490.7836,195575.55,53788.41,405949
21984.83922,56191.403,767294.5368,193301.92,53274.683,409527
22455.73603,56497.749,768984.1194,189298.48,53191.036,411495
23522.8281,57189.989,781872.7932,190806.7,53112.837,414443
25066.00338,58377.084,785501.3893,191358.93,54050.265,419657
28380.24614,60795.288,785047.0938,188556.41,55616.02,427768
30780.50615,66699.166,784531.4737,185708.77,57182.077,438014
32040.75628,69264.163,755992.4628,187244,59840.968,441128
32028.81394,68442.511,744615.1049,181675.18,59083.233,431453
30481.14985,67302.566,761511.0635,172857.56,55547.471,415470
28519.85379,65535.52,765558.9377,167428.72,50790.009,394894
27059.77075,63009.071,749656.7891,165863.2,47455.767,373890
26341.67758,59420.149,713655.9059,165142,44772.476,358698
25360.43736,57143.556,674614.9607,162675.43,42618.742,348734
24261.71942,55624.36,653415.7406,159165.86,42001.4,342885
23444.94062,54746.908,632877.8709,156172.63,41880.243,341286
23298.07714,54650.408,616182.0388,154522.27,42391.835,347027
24236.15471,54464.317,603999.6036,155528.88,44838.256,363596
26539.25884,56381.641,600168.4684,161047.02,50922.295,391665
27770.86365,61794.256,613078.724,171766.3,53765.714,416884
26144.68265,66809.646,633327.897,178645.76,53372.123,432160
23327.06654,69554.852,668596.0784,185493.72,54156.738,441638
21384.10788,71333.468,726742.8719,193564.33,53663.695,448415
20591.93061,71390.112,760999.4018,196267.49,53879.77,453080
19588.19781,70393.428,785161.8763,195689.6,53813.599,456205
19381.0081,72941.675,769944.4544,193728.51,53108.447,457820
19598.82603,74777.663,771252.8028,189458.21,52722.016,458018
20941.91599,75175.496,783271.5548,190514.89,53107.07,458069
22724.01843,74649.162,786727.5633,190282.35,54424.374,459627
25716.25344,71842.221,786398.1183,186904.86,56227.612,464427
28468.80201,73778.001,786372.4467,183705.98,57185.54,471173
29939.89833,75315.35,759491.2795,185258.92,59332.88,471450
29947.75849,74064.407,748147.0713,180146.2,58997.244,458692
28689.94461,73738.187,764464.8548,170028.98,54543.736,439635
27380.84039,71062.316,768451.2518,164515.19,51098.922,415704
26275.06842,67144.684,752939.856,163027.23,47250.861,392174
25733.1955,63334.693,717807.3492,163428.08,44652.792,374679
24706.4201,60219.34,676386.891,161007.74,42834.567,363425
23445.96667,58023.714,655351.2468,158106.63,42525.326,356610
22574.7806,57185.51,634843.8498,155040.77,42200.192,353978
22145.20097,56972.097,618153.9157,153065.23,42716.349,358604
22393.65839,56678.927,605977.1407,154009.05,45261.196,374002
23026.64579,58442.52,602122.134,160111.51,51514.982,401895
22934.29202,63684.894,614784.5133,167911.07,54285.889,427779
21556.15155,68118.982,634829.3874,174492.99,53325.228,439978
19415.61791,70652.67,670128.1629,181074.87,53724.539,447606
18234.14293,72555.809,728216.6721,190920.99,53677.27,450555
17599.99818,72859.074,762390.3409,195313.81,54195.787,451505
17473.04359,71581.514,786470.8446,195336.14,54363.649,452319
16717.58271,74299.433,771208.9932,193111.59,54340.84,453166
15874.08989,76428.189,772630.8249,188919.12,53807.552,452886
16493.78275,77042.046,784777.9173,190174.42,53777.339,453554
18580.9928,76912.644,788246.3946,189514.47,54485.97,455385
22347.5729,73855.982,787861.0942,185931.21,56024.131,460969
25574.05171,74618.198,787632.0242,182851.41,56842.703,469458
27508.1339,76985.783,760550.7866,184504.62,59464.189,470529
27761.38816,75602.357,749305.6896,178816.45,59211.201,457191
26851.43748,75263.444,765663.7606,168977.34,55993.126,438577
26099.07736,72933.142,769632.4796,163974.24,51479.313,414921
25436.66383,68791.539,754220.2118,162663.9,47966.937,392109
25048.11968,64913.38,719270.0812,162380.01,45477.15,374824
24179.42032,61750.085,671618.7044,159736.67,42905.647,363422
23134.88652,59569.386,651287.4055,156701.88,42355.196,356766
22378.10656,58531.594,631701.2283,153762.02,42290.686,353885
22125.87438,58318.185,617457.4862,151686.12,43132.301,358034
22338.55203,57643.991,609272.0628,152843.6,45646.415,374697
22641.55925,59202.673,612276.106,157981.91,50105.622,401670
21555.02492,64654.705,635748.8172,164675.71,52878.474,426622
19358.685,69519.783,676654.2967,170549.58,52594.572,438468
17238.10408,72268.372,681189.939,177807.65,54075.033,444051
15433.44885,73936.655,699787.0335,184025.98,54462.872,448263
14406.89266,74294.927,721314.9409,186277.76,54330.472,450692
14159.40373,73360.376,739836.7611,185732.61,53689.716,451342
14091.64504,76478.034,720846.2295,184134.66,52801.344,450299
14033.2439,79018.286,701345.6358,180493.6,52161.974,449279
15740.73603,79832.712,707367.1866,179504.46,52168.987,447827
18896.28269,79522.975,714979.4174,177593.33,52250.512,448545
23235.02438,76022.419,730029.9171,173835.47,52539.942,453015
26640.45877,76200.48,764341.8421,171425.13,53140.93,461227
28554.63122,78628.954,788202.0294,173280.32,55002.488,461512
28514.0473,77369.728,798121.1595,168041.08,55456.475,448781
27245.06609,77225.424,779047.1401,160091.5,52253.825,431417
25882.0779,75469.965,763299.4585,155977.21,48909.238,408685
24740.04604,71567.621,739920.0922,155640.2,46151.404,385965
24028.57705,67575.501,700943.4099,154988.35,44029.191,368691
23234.21172,64079.451,670125.6467,152147.86,43265.501,358115
22440.43371,61571.599,650340.2662,149110.76,42634.57,351635
21854.98479,60319.793,631377.1299,146815.11,41960.917,348472
21811.26543,59994.578,617598.1351,145385.91,42136.495,351960
22644.07481,59298.445,609648.1385,147333.16,43080.713,367160
24442.3939,60762.015,612446.2911,154612.12,45306.669,394777
25331.49872,66061.15,634974.6988,165836.49,47440.899,419762
23740.69077,70944.594,674681.7097,174264.3,49490.809,432192
20698.99573,73423.42,678677.2336,181126.05,50758.725,439541
18377.80105,75348.523,696698.7388,188760.12,51278.003,444684
17587.00582,75367.788,717353.3527,191685.81,50126.138,448170
18182.1126,74559.268,735510.7704,192409.29,49832.772,450428
18827.724,77272.517,717568.9062,191356.6,49474.481,451118
20610.11339,79085.642,698030.8134,186861.81,48662.499,451080
22708.14032,79063.053,703706.0258,186937.84,48154.592,450028
25603.93648,78323.838,711033.9757,186224.99,48175.335,449561
28662.69932,75240.288,725543.4255,184070.69,48854.841,451556
30523.0573,76452.061,759035.0435,182079.86,49873.787,455626
31330.31166,77526.046,782409.7039,184248.29,52482.551,457145
30923.39129,75720.692,792025.4858,179151.9,54034.229,446500
29132.911,75506.048,773482.6993,169161.74,51381.579,429208
27260.51119,73267.619,758115.8295,163848.47,48437.455,406961
25807.43186,69576.736,735418.6359,161970.27,45955.588,384621
25071.09399,65802.172,697730.6972,160520.9,44398.633,368470
24087.12539,62749.26,667790.7847,157584.06,42640.683,356552
23130.95355,60700.451,648077.6305,154442.35,41430.311,350407
22532.6277,59728.345,629049.3045,151760.74,41269.677,348313
22478.93238,59432.699,613596.8936,150502.37,41202.387,353389
23302.61267,59056.25,602448.6478,151800.96,41840.438,368409
25414.66505,60128.346,599148.1994,157792.21,43356.82,394076
26452.66399,64686.542,611812.2314,168795.18,45323.775,418928
24646.88521,68944.861,630810.1797,177012.53,47565.315,431363
21773.08871,71029.735,662051.3163,183185.67,49087.407,434680
19911.9673,72051.73,715122.8525,189476.71,49576.282,434784
19140.30874,71553.458,746901.8262,192431.06,48884.571,431825
18817.84663,70087.406,769878.5136,193349.33,48095.6,428569
19138.94795,71886.1,756773.7449,191990.55,47676.362,425355
19802.78212,73109.084,757626.0614,187174.74,46758.258,422881
21519.52258,73372.653,767945.797,188219.17,45957.99,420657
24195.89237,72758.506,771088.3041,187665.82,45774.468,421214
27842.1358,71196.001,770893.1488,184799.87,46311.562,423288
30241.23905,73007.2,771490.2343,184451.27,47920.605,429316
31227.7574,74258.746,747677.3058,186796.55,50853.44,431796
31335.04552,72312.694,736497.5944,180670.9,52511.086,423624
30053.19752,71361.088,751844.2366,170960.71,49782.374,411480
28238.66489,68895.311,755518.2594,165420.28,46674.423,396271
26693.22936,65691.956,740921.5442,162982.41,44427.631,378780
25916.12014,61932.237,707742.5753,161142.01,42377.304,363297
24771.59132,58844.613,661405.6047,157960.47,40798.982,353485
23726.604,56600.3,641604.4406,154942.12,39709.01,348245
23158.46681,55362.006,622461.1168,152433.97,39253.22,346238
23066.69509,55012.083,606917.0344,151252.36,39239.513,348558
24002.11186,53621.537,595796.2378,153382.02,40172.877,356108
25556.23659,53158.47,592685.6265,159913.85,41702.463,368652
26881.31085,55703.448,605849.7013,168384.67,42442.973,385270
25431.99669,58314.471,625272.1374,176161.59,44206.796,398269
23884.66197,59962.386,656675.5652,179999.59,45907.162,403425
